ID,SampleDateTime,ForkLength,Julian,Genetic_Assignment,Prob_Assignment,greb1L_classification,LAD_Race,Facility
U110346CVP,2011-03-23 08:00,84,266,Fall / Late Fall,0.998,,Spring,CVP
U110347CVP,2011-03-23 08:00,89,266,Fall / Late Fall,0.999,,Spring,CVP
U110345CVP,2011-03-23 08:00,101,266,Fall / Late Fall,0.971,,Spring,CVP
U110349CVP,2011-03-29 04:00,70,272,Fall / Late Fall,0.99,,Fall,CVP
U110350CVP,2011-03-30 02:00,100,273,Fall / Late Fall,0.997,,Spring,CVP
U110351CVP,2011-03-30 02:00,83,273,Fall / Late Fall,1,,Spring,CVP
U110352CVP,2011-03-30 13:00,37,273,Fall / Late Fall,0.982,,Fall,CVP
U110353CVP,2011-03-30 14:00,70,274,Fall / Late Fall,1,,Fall,CVP
U110354CVP,2011-03-30 14:40,37,273,Fall / Late Fall,0.998,,Fall,CVP
U110355CVP,2011-03-30 22:00,95,274,Fall / Late Fall,0.984,,Spring,CVP
U110356CVP,2011-03-30 22:00,90,274,Fall / Late Fall,0.997,,Spring,CVP
U110357CVP,2011-04-01 02:00,100,275,Fall / Late Fall,0.999,,Spring,CVP
U110358CVP,2011-04-01 10:00,77,275,Fall / Late Fall,1,,Spring,CVP
U110359CVP,2011-04-01 14:00,87,276,Fall / Late Fall,1,,Spring,CVP
U110360CVP,2011-04-01 16:00,89,276,Fall / Late Fall,0.989,,Spring,CVP
U110361CVP,2011-04-01 16:30,109,275,Spring,0.863,,Spring,CVP
U110362CVP,2011-04-01 18:00,91,276,Fall / Late Fall,0.999,,Spring,CVP
U110364CVP,2011-04-02 04:00,97,276,Fall / Late Fall,0.997,,Spring,CVP
U110365CVP,2011-04-02 16:00,105,277,Fall / Late Fall,0.999,,Spring,CVP
U110366CVP,2011-04-02 18:00,97,276,Fall / Late Fall,0.942,,Spring,CVP
U110367CVP,2011-04-02 20:00,87,277,Fall / Late Fall,0.993,,Spring,CVP
U110368CVP,2011-04-02 20:00,80,277,Fall / Late Fall,0.998,,Spring,CVP
U110369CVP,2011-04-03 02:00,82,277,Fall / Late Fall,0.966,,Spring,CVP
U110370CVP,2011-04-03 20:00,87,277,Fall / Late Fall,0.748,,Spring,CVP
U110371CVP,2011-04-04 06:00,81,278,Fall / Late Fall,0.998,,Spring,CVP
U110373CVP,2011-04-04 16:00,92,278,Fall / Late Fall,0.916,,Spring,CVP
U110381CVP,2011-04-04 16:00,88,278,Fall / Late Fall,0.999,,Spring,CVP
U110374CVP,2011-04-04 16:00,91,279,Fall / Late Fall,0.997,,Spring,CVP
U110375CVP,2011-04-04 18:00,92,279,Fall / Late Fall,0.998,,Spring,CVP
U110376CVP,2011-04-04 20:00,85,278,Fall / Late Fall,0.922,,Spring,CVP
U110377CVP,2011-04-04 20:00,99,279,Fall / Late Fall,0.998,,Spring,CVP
U110378CVP,2011-04-04 20:00,93,279,Fall / Late Fall,0.989,,Spring,CVP
U110380CVP,2011-04-05 18:00,110,280,Fall / Late Fall,0.486,,Spring,CVP
U110382CVP,2011-04-07 11:15,75,281,Fall / Late Fall,0.991,,Fall,CVP
U110383CVP,2011-04-07 20:00,91,282,Fall / Late Fall,0.997,,Spring,CVP
U110384CVP,2011-04-08 18:00,113,283,Fall / Late Fall,1,,Spring,CVP
U110385CVP,2011-04-08 20:00,87,283,Fall / Late Fall,0.997,,Spring,CVP
U110386CVP,2011-04-09 02:00,102,283,Fall / Late Fall,0.996,,Spring,CVP
U110388CVP,2011-04-09 18:00,109,284,Fall / Late Fall,0.989,,Spring,CVP
U110390CVP,2011-04-10 22:00,106,284,Fall / Late Fall,0.97,,Spring,CVP
U110391CVP,2011-04-11 15:45,89,286,Fall / Late Fall,0.996,,Spring,CVP
U110392CVP,2011-04-11 15:45,112,286,Fall / Late Fall,0.98,,Spring,CVP
U110393CVP,2011-04-11 15:45,92,286,Fall / Late Fall,0.999,,Spring,CVP
U110394CVP,2011-04-12 02:00,97,286,Fall / Late Fall,0.999,,Spring,CVP
U110395CVP,2011-04-12 20:00,96,286,Fall / Late Fall,0.983,,Spring,CVP
U110396CVP,2011-04-13 02:00,107,287,Fall / Late Fall,1,,Spring,CVP
U110397CVP,2011-04-13 02:00,116,287,Fall / Late Fall,0.998,,Spring,CVP
U110398CVP,2011-04-13 02:00,100,287,Fall / Late Fall,0.995,,Spring,CVP
U110399CVP,2011-04-13 02:00,115,287,Fall / Late Fall,0.958,,Spring,CVP
U110400CVP,2011-04-13 02:00,105,287,Fall / Late Fall,0.999,,Spring,CVP
U110401CVP,2011-04-13 08:00,140,287,Fall / Late Fall,0.865,,Winter,CVP
U110402CVP,2011-04-13 10:40,98,287,Fall / Late Fall,0.975,,Spring,CVP
U110403CVP,2011-04-13 10:50,108,287,Fall / Late Fall,0.999,,Spring,CVP
U110404CVP,2011-04-13 13:10,92,288,Fall / Late Fall,0.999,,Spring,CVP
U110405CVP,2011-04-13 14:00,92,288,Fall / Late Fall,0.995,,Spring,CVP
U110406CVP,2011-04-14 02:00,116,288,Spring,0.837,,Spring,CVP
U110407CVP,2011-04-14 02:00,111,288,Fall / Late Fall,0.713,,Spring,CVP
U110408CVP,2011-04-14 02:00,109,288,Fall / Late Fall,0.865,,Spring,CVP
U110409CVP,2011-04-14 02:00,107,288,Fall / Late Fall,1,,Spring,CVP
U110411CVP,2011-04-15 04:00,101,289,Fall / Late Fall,0.812,,Spring,CVP
U110410CVP,2011-04-15 04:00,94,289,Fall / Late Fall,1,,Spring,CVP
U110412CVP,2011-04-16 02:00,90,290,Fall / Late Fall,0.777,,Spring,CVP
U110413CVP,2011-04-16 02:00,104,290,Fall / Late Fall,0.996,,Spring,CVP
U110417CVP,2011-04-17 02:00,102,291,Fall / Late Fall,0.663,,Spring,CVP
U110415CVP,2011-04-17 02:00,128,291,Fall / Late Fall,0.953,,Spring,CVP
U110416CVP,2011-04-17 02:00,107,291,Fall / Late Fall,1,,Spring,CVP
U110418CVP,2011-04-17 04:00,91,291,Fall / Late Fall,0.999,,Spring,CVP
U110419CVP,2011-04-17 16:00,101,292,Fall / Late Fall,1,,Spring,CVP
U110422CVP,2011-04-17 16:00,107,292,Fall / Late Fall,0.996,,Spring,CVP
U110425CVP,2011-04-17 20:00,99,291,Fall / Late Fall,0.999,,Spring,CVP
U110428CVP,2011-04-17 20:00,109,292,Fall / Late Fall,0.997,,Spring,CVP
U110429CVP,2011-04-18 02:00,110,292,Fall / Late Fall,0.999,,Spring,CVP
U110430CVP,2011-04-18 02:00,112,292,Fall / Late Fall,0.76,,Spring,CVP
U110431CVP,2011-04-18 04:00,105,292,Fall / Late Fall,0.573,,Spring,CVP
U110432CVP,2011-04-18 08:00,95,292,Fall / Late Fall,1,,Spring,CVP
U110433CVP,2011-04-18 14:00,103,292,Fall / Late Fall,0.833,,Spring,CVP
U110434CVP,2011-04-18 16:20,105,292,Fall / Late Fall,0.94,,Spring,CVP
U110435CVP,2011-04-18 16:20,105,293,Fall / Late Fall,0.991,,Spring,CVP
U110438CVP,2011-04-18 20:00,113,292,Fall / Late Fall,0.969,,Spring,CVP
U110440CVP,2011-04-18 20:00,105,292,Fall / Late Fall,0.998,,Spring,CVP
U110442CVP,2011-04-19 04:00,100,293,Spring,0.76,,Spring,CVP
U110441CVP,2011-04-19 04:00,122,293,Fall / Late Fall,1,,Spring,CVP
U110444CVP,2011-04-19 06:00,108,293,Fall / Late Fall,0.999,,Spring,CVP
U110445CVP,2011-04-19 06:00,106,293,Fall / Late Fall,0.997,,Spring,CVP
U110443CVP,2011-04-19 06:00,109,293,Fall / Late Fall,0.992,,Spring,CVP
U110446CVP,2011-04-19 06:00,103,293,Fall / Late Fall,0.995,,Spring,CVP
U110447CVP,2011-04-19 10:00,110,293,Fall / Late Fall,0.997,,Spring,CVP
U110449CVP,2011-04-20 02:00,90,294,Fall / Late Fall,0.92,,Spring,CVP
U110450CVP,2011-04-20 02:00,104,294,Fall / Late Fall,0.999,,Spring,CVP
U110451CVP,2011-04-20 02:00,116,294,Fall / Late Fall,0.96,,Spring,CVP
U110452CVP,2011-04-20 04:00,103,294,Fall / Late Fall,0.956,,Spring,CVP
U110453CVP,2011-04-20 04:00,103,294,Fall / Late Fall,0.994,,Spring,CVP
U110454CVP,2011-04-20 06:00,127,294,Fall / Late Fall,1,,Spring,CVP
U110458CVP,2011-04-20 16:00,113,294,Fall / Late Fall,0.942,,Spring,CVP
U110455CVP,2011-04-20 16:00,107,295,Fall / Late Fall,0.999,,Spring,CVP
U110456CVP,2011-04-20 16:00,111,295,Fall / Late Fall,0.997,,Spring,CVP
U110459CVP,2011-04-20 20:00,101,295,Fall / Late Fall,0.994,,Spring,CVP
U110460CVP,2011-04-21 02:00,89,295,Fall / Late Fall,0.997,,Spring,CVP
U110466CVP,2011-04-21 02:00,90,295,Fall / Late Fall,0.995,,Spring,CVP
U110469CVP,2011-04-21 02:00,100,295,Fall / Late Fall,0.999,,Spring,CVP
U110461CVP,2011-04-21 02:00,86,295,Fall / Late Fall,0.992,,Spring,CVP
U110462CVP,2011-04-21 02:00,101,295,Fall / Late Fall,0.987,,Spring,CVP
U110463CVP,2011-04-21 02:00,112,295,Fall / Late Fall,0.999,,Spring,CVP
U110464CVP,2011-04-21 02:00,104,295,Fall / Late Fall,1,,Spring,CVP
U110465CVP,2011-04-21 02:00,107,295,Fall / Late Fall,0.967,,Spring,CVP
U110467CVP,2011-04-21 02:00,111,295,Fall / Late Fall,0.998,,Spring,CVP
U110468CVP,2011-04-21 02:00,105,295,Fall / Late Fall,0.998,,Spring,CVP
U110471CVP,2011-04-21 04:00,103,295,Spring,0.583,,Spring,CVP
U110472CVP,2011-04-21 04:00,100,295,Fall / Late Fall,1,,Spring,CVP
U110473CVP,2011-04-21 06:00,108,295,Fall / Late Fall,0.644,,Spring,CVP
U110475CVP,2011-04-21 08:00,112,295,Fall / Late Fall,0.974,,Spring,CVP
U110476CVP,2011-04-21 08:00,98,295,Fall / Late Fall,0.977,,Spring,CVP
U110479CVP,2011-04-21 20:00,117,296,Fall / Late Fall,0.996,,Spring,CVP
U110480CVP,2011-04-21 23:59,120,296,Fall / Late Fall,1,,Spring,CVP
U110481CVP,2011-04-21 23:59,102,296,Fall / Late Fall,1,,Spring,CVP
U110482CVP,2011-04-21 23:59,96,296,Fall / Late Fall,0.996,,Spring,CVP
U110483CVP,2011-04-22 02:00,104,296,Fall / Late Fall,1,,Spring,CVP
U110484CVP,2011-04-22 06:00,115,296,Fall / Late Fall,1,,Spring,CVP
U110485CVP,2011-04-22 06:00,95,296,Fall / Late Fall,1,,Spring,CVP
U110486CVP,2011-04-22 10:00,105,296,Fall / Late Fall,1,,Spring,CVP
U110487CVP,2011-04-22 14:00,110,296,Fall / Late Fall,0.653,,Spring,CVP
U110488CVP,2011-04-22 14:00,109,296,Fall / Late Fall,0.666,,Spring,CVP
U110490CVP,2011-04-22 15:45,87,296,Fall / Late Fall,0.855,,Spring,CVP
U110492CVP,2011-04-22 16:00,110,297,Fall / Late Fall,0.996,,Spring,CVP
U110493CVP,2011-04-22 18:00,105,296,Fall / Late Fall,0.977,,Spring,CVP
U110494CVP,2011-04-22 18:00,115,297,Fall / Late Fall,1,,Spring,CVP
U110495CVP,2011-04-22 20:00,103,296,Fall / Late Fall,0.852,,Spring,CVP
U110498CVP,2011-04-22 20:00,108,296,Spring,0.722,,Spring,CVP
U110501CVP,2011-04-22 20:00,121,296,Spring,0.931,,Spring,CVP
U110500CVP,2011-04-22 20:00,104,297,Fall / Late Fall,1,,Spring,CVP
U110496CVP,2011-04-22 20:00,107,297,Fall / Late Fall,0.999,,Spring,CVP
U110502CVP,2011-04-22 20:00,107,297,Fall / Late Fall,0.99,,Spring,CVP
U110503CVP,2011-04-22 20:00,104,297,Fall / Late Fall,0.996,,Spring,CVP
U110508CVP,2011-04-22 22:00,110,296,Spring,0.593,,Spring,CVP
U110516CVP,2011-04-22 22:00,115,296,Fall / Late Fall,0.994,,Spring,CVP
U110518CVP,2011-04-22 22:00,110,296,Spring,0.592,,Spring,CVP
U110520CVP,2011-04-22 22:00,108,296,Fall / Late Fall,0.983,,Spring,CVP
U110519CVP,2011-04-22 22:00,106,297,Fall / Late Fall,1,,Spring,CVP
U110506CVP,2011-04-22 22:00,100,297,Fall / Late Fall,0.999,,Spring,CVP
U110509CVP,2011-04-22 22:00,74,297,Fall / Late Fall,0.999,,Fall,CVP
U110512CVP,2011-04-22 22:00,105,297,Fall / Late Fall,0.981,,Spring,CVP
U110513CVP,2011-04-22 22:00,109,297,Fall / Late Fall,0.997,,Spring,CVP
U110514CVP,2011-04-22 22:00,111,297,Fall / Late Fall,0.992,,Spring,CVP
U110522CVP,2011-04-22 23:59,82,296,Fall / Late Fall,0.951,,Fall,CVP
U110524CVP,2011-04-22 23:59,117,296,Fall / Late Fall,0.865,,Spring,CVP
U110525CVP,2011-04-22 23:59,71,296,Fall / Late Fall,0.998,,Fall,CVP
U110521CVP,2011-04-22 23:59,75,297,Fall / Late Fall,1,,Fall,CVP
U110523CVP,2011-04-22 23:59,96,297,Fall / Late Fall,1,,Spring,CVP
U110526CVP,2011-04-23 02:00,113,297,Fall / Late Fall,0.974,,Spring,CVP
U110527CVP,2011-04-23 04:00,111,297,Unassigned,0.542,,Spring,CVP
U110528CVP,2011-04-23 06:00,105,297,Fall / Late Fall,0.951,,Spring,CVP
U110529CVP,2011-04-23 14:00,115,298,Fall / Late Fall,1,,Spring,CVP
U110530CVP,2011-04-23 14:00,114,298,Spring,0.997,,Spring,CVP
U110531CVP,2011-04-23 18:00,115,298,Fall / Late Fall,0.977,,Spring,CVP
U110532CVP,2011-04-23 18:00,120,298,Fall / Late Fall,0.999,,Spring,CVP
U110536CVP,2011-04-23 20:00,113,298,Fall / Late Fall,1,,Spring,CVP
U110535CVP,2011-04-23 20:00,110,298,Fall / Late Fall,0.998,,Spring,CVP
U110539CVP,2011-04-23 23:59,110,297,Fall / Late Fall,0.947,,Spring,CVP
U110540CVP,2011-04-23 23:59,120,297,Fall / Late Fall,0.958,,Spring,CVP
U110541CVP,2011-04-23 23:59,115,297,Fall / Late Fall,0.868,,Spring,CVP
U110542CVP,2011-04-24 02:00,113,298,Fall / Late Fall,0.997,,Spring,CVP
U110543CVP,2011-04-24 02:00,117,298,Fall / Late Fall,1,,Spring,CVP
U110544CVP,2011-04-24 02:00,111,298,Fall / Late Fall,1,,Spring,CVP
U110546CVP,2011-04-24 04:00,80,298,Fall / Late Fall,1,,Fall,CVP
U110548CVP,2011-04-24 06:00,100,298,Fall / Late Fall,1,,Spring,CVP
U110547CVP,2011-04-24 06:00,80,298,Fall / Late Fall,0.998,,Fall,CVP
U110551CVP,2011-04-24 20:00,113,298,Spring,0.549,,Spring,CVP
U110552CVP,2011-04-24 20:00,110,299,Fall / Late Fall,1,,Spring,CVP
U110550CVP,2011-04-24 20:00,120,299,Fall / Late Fall,0.999,,Spring,CVP
U110553CVP,2011-04-24 22:00,120,299,Fall / Late Fall,1,,Spring,CVP
U110556CVP,2011-04-24 22:00,109,299,Fall / Late Fall,1,,Spring,CVP
U110558CVP,2011-04-24 23:59,105,298,Fall / Late Fall,0.994,,Spring,CVP
U110559CVP,2011-04-24 23:59,117,298,Fall / Late Fall,0.749,,Spring,CVP
U110557CVP,2011-04-24 23:59,110,299,Fall / Late Fall,1,,Spring,CVP
U110560CVP,2011-04-25 02:00,118,299,Fall / Late Fall,1,,Spring,CVP
U110561CVP,2011-04-25 02:00,117,299,Fall / Late Fall,1,,Spring,CVP
U110562CVP,2011-04-25 06:00,116,299,Fall / Late Fall,1,,Spring,CVP
U110563CVP,2011-04-25 10:00,102,299,Fall / Late Fall,0.964,,Spring,CVP
U110565CVP,2011-04-25 14:00,88,299,Fall / Late Fall,0.999,,Spring,CVP
U110564CVP,2011-04-25 14:00,111,300,Fall / Late Fall,0.964,,Spring,CVP
U110566CVP,2011-04-25 16:00,117,300,Fall / Late Fall,1,,Spring,CVP
U110569CVP,2011-04-25 22:00,108,299,Fall / Late Fall,0.798,,Spring,CVP
U110570CVP,2011-04-25 22:00,117,299,Fall / Late Fall,0.812,,Spring,CVP
U110571CVP,2011-04-25 23:59,115,299,Fall / Late Fall,0.998,,Spring,CVP
U110572CVP,2011-04-25 23:59,116,299,Spring,0.72,,Spring,CVP
U110574CVP,2011-04-26 02:00,105,300,Fall / Late Fall,0.978,,Spring,CVP
U110573CVP,2011-04-26 02:00,102,300,Fall / Late Fall,1,,Spring,CVP
U110576CVP,2011-04-26 02:00,117,300,Fall / Late Fall,1,,Spring,CVP
U110577CVP,2011-04-26 04:00,110,300,Fall / Late Fall,1,,Spring,CVP
U110578CVP,2011-04-26 04:00,104,300,Fall / Late Fall,1,,Spring,CVP
U110580CVP,2011-04-26 06:00,90,300,Fall / Late Fall,0.513,,Spring,CVP
U110579CVP,2011-04-26 06:00,104,300,Fall / Late Fall,1,,Spring,CVP
U110582CVP,2011-04-26 13:40,90,300,Fall / Late Fall,0.995,,Spring,CVP
U110581CVP,2011-04-26 13:40,117,301,Fall / Late Fall,1,,Spring,CVP
U110583CVP,2011-04-26 18:00,103,301,Fall / Late Fall,1,,Spring,CVP
U110584CVP,2011-04-27 02:00,110,301,Fall / Late Fall,0.78,,Spring,CVP
U110585CVP,2011-04-27 02:00,117,301,Spring,0.615,,Spring,CVP
U110588CVP,2011-04-27 02:00,90,301,Fall / Late Fall,0.995,,Spring,CVP
U110587CVP,2011-04-27 02:00,100,301,Fall / Late Fall,1,,Spring,CVP
U110589CVP,2011-04-27 04:00,125,301,Spring,0.74,,Spring,CVP
U110591CVP,2011-04-28 02:00,101,302,Fall / Late Fall,0.727,,Spring,CVP
U110590CVP,2011-04-28 02:00,99,302,Fall / Late Fall,1,,Spring,CVP
U110592CVP,2011-04-28 04:00,100,302,Fall / Late Fall,1,,Spring,CVP
U110595CVP,2011-04-28 18:00,89,302,Fall / Late Fall,0.857,,Spring,CVP
U110596CVP,2011-04-28 18:00,107,302,Fall / Late Fall,0.978,,Spring,CVP
U110593CVP,2011-04-28 18:00,103,303,Fall / Late Fall,1,,Spring,CVP
U110594CVP,2011-04-28 18:00,110,303,Fall / Late Fall,1,,Spring,CVP
U110597CVP,2011-04-28 18:00,111,303,Fall / Late Fall,1,,Spring,CVP
U110599CVP,2011-04-28 20:00,122,302,Fall / Late Fall,0.973,,Spring,CVP
U110600CVP,2011-04-28 20:00,115,302,Fall / Late Fall,0.967,,Spring,CVP
U110601CVP,2011-04-28 20:00,104,303,Fall / Late Fall,1,,Spring,CVP
U110598CVP,2011-04-28 20:00,112,303,Fall / Late Fall,0.999,,Spring,CVP
U110603CVP,2011-04-28 22:00,98,302,Fall / Late Fall,0.859,,Spring,CVP
U110602CVP,2011-04-28 22:00,120,303,Fall / Late Fall,1,,Spring,CVP
U110604CVP,2011-04-28 23:59,120,303,Fall / Late Fall,1,,Spring,CVP
U110605CVP,2011-04-29 02:00,115,303,Spring,0.521,,Spring,CVP
U110606CVP,2011-04-29 02:00,113,303,Fall / Late Fall,1,,Spring,CVP
U110609CVP,2011-04-29 04:00,117,303,Fall / Late Fall,0.986,,Spring,CVP
U110607CVP,2011-04-29 04:00,114,303,Fall / Late Fall,1,,Spring,CVP
U110608CVP,2011-04-29 04:00,95,303,Fall / Late Fall,1,,Spring,CVP
U110610CVP,2011-04-29 04:00,96,303,Fall / Late Fall,1,,Spring,CVP
U110611CVP,2011-04-29 06:00,113,303,Fall / Late Fall,1,,Spring,CVP
U110612CVP,2011-04-29 06:00,100,303,Fall / Late Fall,1,,Spring,CVP
U110613CVP,2011-04-29 06:00,99,303,Fall / Late Fall,1,,Spring,CVP
U110616CVP,2011-04-29 08:00,107,303,Fall / Late Fall,0.935,,Spring,CVP
U110619CVP,2011-04-29 08:00,106,303,Fall / Late Fall,0.657,,Spring,CVP
U110614CVP,2011-04-29 08:00,104,303,Fall / Late Fall,1,,Spring,CVP
U110615CVP,2011-04-29 08:00,105,303,Fall / Late Fall,1,,Spring,CVP
U110617CVP,2011-04-29 08:00,105,303,Fall / Late Fall,1,,Spring,CVP
U110618CVP,2011-04-29 08:00,94,303,Fall / Late Fall,1,,Spring,CVP
U110622CVP,2011-04-29 14:00,116,304,Fall / Late Fall,1,,Spring,CVP
U110623CVP,2011-04-29 16:00,90,303,Fall / Late Fall,0.998,,Spring,CVP
U110624CVP,2011-04-30 02:00,110,304,Spring,0.736,,Spring,CVP
U110625CVP,2011-04-30 02:00,109,304,Fall / Late Fall,0.963,,Spring,CVP
U110626CVP,2011-04-30 04:00,92,304,Fall / Late Fall,0.988,,Spring,CVP
U110627CVP,2011-04-30 18:00,97,304,Unassigned,0.519,,Spring,CVP
U110628CVP,2011-04-30 18:00,105,305,Fall / Late Fall,0.999,,Spring,CVP
U110629CVP,2011-05-01 02:00,110,305,Fall / Late Fall,0.848,,Spring,CVP
U110630CVP,2011-05-01 02:00,115,305,Fall / Late Fall,0.963,,Spring,CVP
U110631CVP,2011-05-01 04:00,114,305,Spring,0.497,,Spring,CVP
U110632CVP,2011-05-01 04:00,102,305,Fall / Late Fall,0.848,,Spring,CVP
U110633CVP,2011-05-01 06:00,120,305,Fall / Late Fall,0.998,,Spring,CVP
U110634CVP,2011-05-01 06:00,91,305,Fall / Late Fall,1,,Spring,CVP
U110635CVP,2011-05-01 10:00,92,305,Fall / Late Fall,0.997,,Spring,CVP
U110636CVP,2011-05-01 10:00,92,305,Fall / Late Fall,0.999,,Spring,CVP
U110637CVP,2011-05-01 16:00,102,306,Fall / Late Fall,0.998,,Spring,CVP
U110639CVP,2011-05-01 16:00,101,306,Fall / Late Fall,0.997,,Spring,CVP
U110640CVP,2011-05-01 18:00,96,305,Fall / Late Fall,0.999,,Spring,CVP
U110641CVP,2011-05-01 20:00,105,305,Fall / Late Fall,0.995,,Spring,CVP
U110642CVP,2011-05-01 20:00,103,305,Spring,0.737,,Spring,CVP
U110643CVP,2011-05-01 20:00,98,306,Fall / Late Fall,1,,Spring,CVP
U110644CVP,2011-05-01 22:00,104,306,Fall / Late Fall,0.999,,Spring,CVP
U110645CVP,2011-05-02 02:00,110,306,Fall / Late Fall,0.901,,Spring,CVP
U110646CVP,2011-05-02 02:00,104,306,Fall / Late Fall,0.906,,Spring,CVP
U110647CVP,2011-05-02 02:00,94,306,Fall / Late Fall,1,,Spring,CVP
U110648CVP,2011-05-02 02:00,96,306,Fall / Late Fall,0.998,,Spring,CVP
U110649CVP,2011-05-02 04:00,108,306,Fall / Late Fall,0.994,,Spring,CVP
U110657CVP,2011-05-02 04:00,106,306,Fall / Late Fall,0.844,,Spring,CVP
U110658CVP,2011-05-02 04:00,108,306,Fall / Late Fall,0.973,,Spring,CVP
U110653CVP,2011-05-02 06:00,110,306,Fall / Late Fall,0.983,,Spring,CVP
U110655CVP,2011-05-02 06:00,102,306,Fall / Late Fall,0.983,,Spring,CVP
U110650CVP,2011-05-02 06:00,96,306,Fall / Late Fall,0.999,,Spring,CVP
U110651CVP,2011-05-02 06:00,97,306,Fall / Late Fall,1,,Spring,CVP
U110652CVP,2011-05-02 06:00,106,306,Fall / Late Fall,0.949,,Spring,CVP
U110654CVP,2011-05-02 06:00,114,306,Fall / Late Fall,0.988,,Spring,CVP
U110656CVP,2011-05-02 06:00,118,306,Fall / Late Fall,0.999,,Spring,CVP
U110659CVP,2011-05-02 08:00,105,306,Fall / Late Fall,0.999,,Spring,CVP
U110660CVP,2011-05-02 15:00,100,306,Fall / Late Fall,0.83,,Spring,CVP
U110661CVP,2011-05-02 16:00,105,306,Fall / Late Fall,0.996,,Spring,CVP
U110662CVP,2011-05-02 16:00,95,306,Fall / Late Fall,0.968,,Spring,CVP
U110663CVP,2011-05-02 16:00,93,307,Fall / Late Fall,0.998,,Spring,CVP
U110664CVP,2011-05-02 18:00,106,307,Fall / Late Fall,0.999,,Spring,CVP
U110666CVP,2011-05-02 20:00,116,306,Fall / Late Fall,0.569,,Spring,CVP
U110667CVP,2011-05-02 20:00,105,306,Fall / Late Fall,0.946,,Spring,CVP
U110665CVP,2011-05-02 20:00,103,307,Fall / Late Fall,0.992,,Spring,CVP
U110669CVP,2011-05-02 22:00,112,306,Fall / Late Fall,0.931,,Spring,CVP
U110668CVP,2011-05-02 22:00,128,307,Fall / Late Fall,1,,Spring,CVP
U110670CVP,2011-05-02 23:59,122,306,Fall / Late Fall,0.929,,Spring,CVP
U110671CVP,2011-05-02 23:59,90,306,Fall / Late Fall,0.996,,Spring,CVP
U110672CVP,2011-05-02 23:59,114,307,Fall / Late Fall,1,,Spring,CVP
U110673CVP,2011-05-02 23:59,110,307,Fall / Late Fall,0.999,,Spring,CVP
U110674CVP,2011-05-02 23:59,111,307,Fall / Late Fall,0.999,,Spring,CVP
U110675CVP,2011-05-03 02:00,112,307,Fall / Late Fall,0.86,,Spring,CVP
U110678CVP,2011-05-03 02:00,105,307,Fall / Late Fall,0.999,,Spring,CVP
U110679CVP,2011-05-03 02:00,110,307,Spring,0.959,,Spring,CVP
U110676CVP,2011-05-03 02:00,114,307,Fall / Late Fall,0.999,,Spring,CVP
U110677CVP,2011-05-03 02:00,130,307,Fall / Late Fall,0.999,,Spring,CVP
U110681CVP,2011-05-03 04:00,109,307,Spring,0.981,,Spring,CVP
U110680CVP,2011-05-03 04:00,114,307,Fall / Late Fall,0.999,,Spring,CVP
U110682CVP,2011-05-03 06:00,108,307,Fall / Late Fall,0.984,,Spring,CVP
U110683CVP,2011-05-03 06:00,102,307,Fall / Late Fall,0.999,,Spring,CVP
U110685CVP,2011-05-03 06:00,110,307,Spring,0.512,,Spring,CVP
U110687CVP,2011-05-03 06:00,101,307,Unassigned,0.583,,Spring,CVP
U110688CVP,2011-05-03 06:00,106,307,Fall / Late Fall,0.976,,Spring,CVP
U110691CVP,2011-05-03 06:00,113,307,Fall / Late Fall,0.997,,Spring,CVP
U110692CVP,2011-05-03 06:00,100,307,Spring,0.772,,Spring,CVP
U110693CVP,2011-05-03 06:00,106,307,Fall / Late Fall,0.992,,Spring,CVP
U110694CVP,2011-05-03 06:00,120,307,Fall / Late Fall,0.993,,Spring,CVP
U110695CVP,2011-05-03 06:00,110,307,Fall / Late Fall,0.998,,Spring,CVP
U110696CVP,2011-05-03 06:00,104,307,Fall / Late Fall,0.995,,Spring,CVP
U110684CVP,2011-05-03 06:00,91,307,Fall / Late Fall,1,,Spring,CVP
U110686CVP,2011-05-03 06:00,101,307,Fall / Late Fall,0.999,,Spring,CVP
U110689CVP,2011-05-03 06:00,105,307,Fall / Late Fall,0.999,,Spring,CVP
U110690CVP,2011-05-03 06:00,114,307,Fall / Late Fall,1,,Spring,CVP
U110697CVP,2011-05-03 06:00,106,307,Fall / Late Fall,0.988,,Spring,CVP
U110699CVP,2011-05-03 08:00,95,307,Fall / Late Fall,0.994,,Spring,CVP
U110701CVP,2011-05-03 08:00,100,307,Fall / Late Fall,0.992,,Spring,CVP
U110703CVP,2011-05-03 08:00,100,307,Fall / Late Fall,0.998,,Spring,CVP
U110704CVP,2011-05-03 08:00,82,307,Fall / Late Fall,0.765,,Fall,CVP
U110705CVP,2011-05-03 08:00,106,307,Spring,0.993,,Spring,CVP
U110710CVP,2011-05-03 08:00,96,307,Fall / Late Fall,0.999,,Spring,CVP
U110698CVP,2011-05-03 08:00,92,307,Fall / Late Fall,0.995,,Spring,CVP
U110700CVP,2011-05-03 08:00,109,307,Fall / Late Fall,0.998,,Spring,CVP
U110702CVP,2011-05-03 08:00,95,307,Fall / Late Fall,0.968,,Spring,CVP
U110706CVP,2011-05-03 08:00,92,307,Fall / Late Fall,0.979,,Spring,CVP
U110707CVP,2011-05-03 08:00,107,307,Fall / Late Fall,0.999,,Spring,CVP
