Year,Survey,Date,Station,Net,AlphaCode,SizeGroup,Length,Frequency,PlusCount,Comments,TowArea,TowVolume
2025,10,2025-10-07T00:00:00Z,216,1,LONSME,0,56,1,NA,NA,NA,5659.725
2025,10,2025-10-07T00:00:00Z,216,1,LONSME,0,60,1,NA,NA,NA,5659.725
2025,10,2025-10-07T00:00:00Z,243,1,LONSME,0,55,1,NA,NA,NA,5721.5375
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,42,1,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,46,1,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,47,3,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,49,1,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,50,3,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,51,1,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,52,2,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,53,6,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,54,2,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,55,6,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,56,1,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,57,7,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,58,2,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,59,3,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,60,3,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,61,2,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,62,1,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,63,2,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,65,1,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,67,1,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,69,1,NA,NA,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,1,LONSME,0,NA,NA,37,50+ fish,NA,6399.75
2025,10,2025-10-06T00:00:00Z,322,2,LONSME,0,47,4,NA,NA,995.0660332,NA
2025,10,2025-10-06T00:00:00Z,322,2,LONSME,0,52,1,NA,NA,995.0660332,NA
2025,10,2025-10-06T00:00:00Z,322,2,LONSME,0,53,1,NA,NA,995.0660332,NA
2025,10,2025-10-06T00:00:00Z,322,2,LONSME,0,54,1,NA,NA,995.0660332,NA
2025,10,2025-10-06T00:00:00Z,322,2,LONSME,0,56,1,NA,NA,995.0660332,NA
2025,10,2025-10-06T00:00:00Z,322,2,LONSME,0,57,2,NA,NA,995.0660332,NA
2025,10,2025-10-06T00:00:00Z,322,2,LONSME,0,80,1,NA,NA,995.0660332,NA
2025,10,2025-10-06T00:00:00Z,323,1,LONSME,0,50,1,NA,NA,NA,6330.175
2025,10,2025-10-06T00:00:00Z,323,1,LONSME,0,51,1,NA,NA,NA,6330.175
2025,10,2025-10-06T00:00:00Z,323,1,LONSME,0,52,1,NA,NA,NA,6330.175
2025,10,2025-10-06T00:00:00Z,323,1,LONSME,0,53,1,NA,NA,NA,6330.175
2025,10,2025-10-06T00:00:00Z,323,1,LONSME,0,54,1,NA,NA,NA,6330.175
2025,10,2025-10-06T00:00:00Z,323,1,LONSME,0,55,2,NA,NA,NA,6330.175
2025,10,2025-10-06T00:00:00Z,323,1,LONSME,0,58,1,NA,NA,NA,6330.175
2025,10,2025-10-06T00:00:00Z,323,1,LONSME,0,62,1,NA,NA,NA,6330.175
2025,10,2025-10-06T00:00:00Z,323,1,LONSME,0,63,1,NA,NA,NA,6330.175
2025,10,2025-10-06T00:00:00Z,323,1,LONSME,0,82,1,NA,NA,NA,6330.175
2025,10,2025-10-06T00:00:00Z,323,1,LONSME,0,109,1,NA,NA,NA,6330.175
2025,10,2025-10-06T00:00:00Z,323,2,LONSME,0,43,1,NA,NA,982.3900076,NA
2025,10,2025-10-06T00:00:00Z,323,2,LONSME,0,45,1,NA,NA,982.3900076,NA
2025,10,2025-10-06T00:00:00Z,323,2,LONSME,0,46,1,NA,NA,982.3900076,NA
2025,10,2025-10-06T00:00:00Z,323,2,LONSME,0,47,1,NA,NA,982.3900076,NA
2025,10,2025-10-06T00:00:00Z,323,2,LONSME,0,48,1,NA,NA,982.3900076,NA
2025,10,2025-10-06T00:00:00Z,323,2,LONSME,0,52,1,NA,NA,982.3900076,NA
2025,10,2025-10-06T00:00:00Z,323,2,LONSME,0,54,1,NA,NA,982.3900076,NA
2025,10,2025-10-06T00:00:00Z,323,2,LONSME,0,55,1,NA,NA,982.3900076,NA
2025,10,2025-10-06T00:00:00Z,323,2,LONSME,0,57,1,NA,NA,982.3900076,NA
2025,10,2025-10-06T00:00:00Z,325,1,LONSME,0,43,1,NA,NA,NA,6772.6375
2025,10,2025-10-06T00:00:00Z,325,1,LONSME,0,45,1,NA,NA,NA,6772.6375
2025,10,2025-10-06T00:00:00Z,325,1,LONSME,0,48,3,NA,NA,NA,6772.6375
2025,10,2025-10-06T00:00:00Z,325,1,LONSME,0,49,1,NA,NA,NA,6772.6375
2025,10,2025-10-06T00:00:00Z,325,1,LONSME,0,50,1,NA,NA,NA,6772.6375
2025,10,2025-10-06T00:00:00Z,325,1,LONSME,0,51,3,NA,NA,NA,6772.6375
2025,10,2025-10-06T00:00:00Z,325,1,LONSME,0,52,1,NA,NA,NA,6772.6375
2025,10,2025-10-06T00:00:00Z,325,1,LONSME,0,53,3,NA,NA,NA,6772.6375
2025,10,2025-10-06T00:00:00Z,325,1,LONSME,0,54,3,NA,NA,NA,6772.6375
2025,10,2025-10-06T00:00:00Z,325,1,LONSME,0,55,2,NA,NA,NA,6772.6375
2025,10,2025-10-06T00:00:00Z,325,1,LONSME,0,56,2,NA,NA,NA,6772.6375
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,43,2,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,45,2,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,46,1,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,47,3,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,48,3,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,49,3,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,50,4,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,51,6,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,52,7,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,53,3,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,54,1,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,55,2,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,56,2,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,57,1,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,59,1,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,60,1,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,65,1,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,NA,NA,1,1 damaged,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,43,1,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,47,2,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,48,2,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,49,2,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,50,2,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,52,1,NA,18 LONSME caught in bad tow: 52-55 (for ESA),614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,53,3,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,55,1,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,57,1,NA,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,325,2,LONSME,0,NA,NA,3,NA,614.7860181,NA
2025,10,2025-10-06T00:00:00Z,345,2,LONSME,0,60,1,NA,NA,988.7280204,NA
2025,10,2025-10-02T00:00:00Z,427,1,LONSME,0,56,1,NA,NA,NA,7745.825
2025,10,2025-10-02T00:00:00Z,429,1,LONSME,0,74,1,NA,NA,NA,6825.825
2025,10,2025-10-02T00:00:00Z,433,1,LONSME,0,58,1,NA,NA,NA,5833.375
2025,11,2025-11-17T00:00:00Z,101,2,LONSME,0,64,1,NA,NA,931.6859992,NA
2025,11,2025-11-17T00:00:00Z,103,2,LONSME,0,67,1,NA,NA,912.6719607,NA
2025,11,2025-11-17T00:00:00Z,107,1,LONSME,0,64,1,NA,NA,NA,7113.325
2025,11,2025-11-17T00:00:00Z,107,1,LONSME,0,63,1,NA,NA,NA,7113.325
2025,11,2025-11-17T00:00:00Z,107,1,LONSME,0,55,1,NA,NA,NA,7113.325
2025,11,2025-11-17T00:00:00Z,107,1,LONSME,0,54,1,NA,NA,NA,7113.325
2025,11,2025-11-17T00:00:00Z,107,1,LONSME,0,52,1,NA,NA,NA,7113.325
2025,11,2025-11-17T00:00:00Z,107,2,LONSME,0,70,1,NA,NA,1077.460011,NA
2025,11,2025-11-17T00:00:00Z,107,2,LONSME,0,57,1,NA,NA,1077.460011,NA
2025,11,2025-11-12T00:00:00Z,108,1,LONSME,0,60,1,NA,NA,NA,6700.7625
2025,11,2025-11-12T00:00:00Z,108,1,LONSME,0,71,1,NA,NA,NA,6700.7625
2025,11,2025-11-12T00:00:00Z,108,2,LONSME,0,83,1,NA,NA,1014.079977,NA
2025,11,2025-11-12T00:00:00Z,108,2,LONSME,0,55,1,NA,NA,1014.079977,NA
2025,11,2025-11-12T00:00:00Z,108,2,LONSME,0,66,3,NA,NA,1014.079977,NA
2025,11,2025-11-12T00:00:00Z,108,2,LONSME,0,63,1,NA,NA,1014.079977,NA
2025,11,2025-11-12T00:00:00Z,108,2,LONSME,0,67,1,NA,NA,1014.079977,NA
2025,11,2025-11-12T00:00:00Z,108,2,LONSME,0,57,1,NA,NA,1014.079977,NA
2025,11,2025-11-12T00:00:00Z,108,2,LONSME,0,68,1,NA,NA,1014.079977,NA
2025,11,2025-11-12T00:00:00Z,108,2,LONSME,0,59,1,NA,NA,1014.079977,NA
2025,11,2025-11-12T00:00:00Z,108,2,LONSME,0,89,1,NA,NA,1014.079977,NA
2025,11,2025-11-12T00:00:00Z,108,2,LONSME,0,60,1,NA,NA,1014.079977,NA
2025,11,2025-11-12T00:00:00Z,108,2,LONSME,0,65,1,NA,NA,1014.079977,NA
2025,11,2025-11-12T00:00:00Z,108,2,LONSME,0,64,2,NA,NA,1014.079977,NA
2025,11,2025-11-12T00:00:00Z,108,2,LONSME,0,53,1,NA,NA,1014.079977,NA
2025,11,2025-11-12T00:00:00Z,109,1,LONSME,0,54,3,NA,NA,NA,7692.35
2025,11,2025-11-12T00:00:00Z,109,1,LONSME,0,60,1,NA,NA,NA,7692.35
2025,11,2025-11-12T00:00:00Z,109,1,LONSME,0,58,3,NA,NA,NA,7692.35
2025,11,2025-11-12T00:00:00Z,109,1,LONSME,0,57,2,NA,NA,NA,7692.35
2025,11,2025-11-12T00:00:00Z,109,1,LONSME,0,55,1,NA,NA,NA,7692.35
2025,11,2025-11-12T00:00:00Z,109,1,LONSME,0,53,3,NA,NA,NA,7692.35
2025,11,2025-11-12T00:00:00Z,109,1,LONSME,0,50,4,NA,NA,NA,7692.35
2025,11,2025-11-12T00:00:00Z,109,1,LONSME,0,64,2,NA,NA,NA,7692.35
2025,11,2025-11-12T00:00:00Z,109,1,LONSME,0,52,1,NA,NA,NA,7692.35
2025,11,2025-11-12T00:00:00Z,109,1,LONSME,0,51,1,NA,NA,NA,7692.35
2025,11,2025-11-12T00:00:00Z,109,2,LONSME,0,53,3,NA,Kenji: removed 2 from this row. 11/20/2025,1077.460011,NA
2025,11,2025-11-12T00:00:00Z,109,2,LONSME,0,57,3,NA,NA,1077.460011,NA
2025,11,2025-11-12T00:00:00Z,109,2,LONSME,0,58,2,NA,NA,1077.460011,NA
2025,11,2025-11-12T00:00:00Z,109,2,LONSME,0,67,1,NA,NA,1077.460011,NA
2025,11,2025-11-12T00:00:00Z,109,2,LONSME,0,52,1,NA,NA,1077.460011,NA
2025,11,2025-11-12T00:00:00Z,109,2,LONSME,0,54,1,NA,NA,1077.460011,NA
2025,11,2025-11-12T00:00:00Z,109,2,LONSME,0,65,1,NA,NA,1077.460011,NA
2025,11,2025-11-12T00:00:00Z,110,2,LONSME,0,51,1,NA,NA,823.9399698,NA
2025,11,2025-11-12T00:00:00Z,110,2,LONSME,0,57,1,NA,NA,823.9399698,NA
2025,11,2025-11-12T00:00:00Z,110,2,LONSME,0,107,1,NA,NA,823.9399698,NA
2025,11,2025-11-12T00:00:00Z,110,2,LONSME,0,59,1,NA,NA,823.9399698,NA
2025,11,2025-11-19T00:00:00Z,140,1,LONSME,0,58,1,NA,NA,NA,6812.8875
2025,11,2025-11-10T00:00:00Z,211,1,LONSME,0,49,1,NA,NA,NA,6884.1875
2025,11,2025-11-10T00:00:00Z,211,1,LONSME,0,58,1,NA,NA,NA,6884.1875
2025,11,2025-11-10T00:00:00Z,211,1,LONSME,0,55,1,NA,NA,NA,6884.1875
2025,11,2025-11-10T00:00:00Z,211,2,LONSME,0,64,1,NA,NA,1457.740026,NA
2025,11,2025-11-10T00:00:00Z,211,2,LONSME,0,57,1,NA,NA,1457.740026,NA
2025,11,2025-11-10T00:00:00Z,211,2,LONSME,0,52,2,NA,NA,1457.740026,NA
2025,11,2025-11-10T00:00:00Z,211,2,LONSME,0,49,1,NA,NA,1457.740026,NA
2025,11,2025-11-10T00:00:00Z,211,2,LONSME,0,56,2,NA,NA,1457.740026,NA
2025,11,2025-11-10T00:00:00Z,211,2,LONSME,0,68,1,NA,NA,1457.740026,NA
2025,11,2025-11-10T00:00:00Z,211,2,LONSME,0,55,2,NA,NA,1457.740026,NA
2025,11,2025-11-10T00:00:00Z,211,2,LONSME,0,50,1,NA,NA,1457.740026,NA
2025,11,2025-11-10T00:00:00Z,211,2,LONSME,0,53,2,NA,NA,1457.740026,NA
2025,11,2025-11-10T00:00:00Z,211,2,LONSME,0,67,1,NA,NA,1457.740026,NA
2025,11,2025-11-10T00:00:00Z,211,2,LONSME,0,56,1,0,est length for ESA and age class assignment,1457.740026,NA
2025,11,2025-11-10T00:00:00Z,214,1,LONSME,0,55,1,NA,NA,NA,6764.0125
2025,11,2025-11-10T00:00:00Z,214,1,LONSME,0,60,1,NA,NA,NA,6764.0125
2025,11,2025-11-10T00:00:00Z,214,2,LONSME,0,52,1,NA,NA,1204.219985,NA
2025,11,2025-11-10T00:00:00Z,214,2,LONSME,0,56,2,NA,NA,1204.219985,NA
2025,11,2025-11-10T00:00:00Z,214,2,LONSME,0,53,1,NA,NA,1204.219985,NA
2025,11,2025-11-10T00:00:00Z,214,2,LONSME,0,63,1,NA,NA,1204.219985,NA
2025,11,2025-11-10T00:00:00Z,214,2,LONSME,0,54,3,NA,NA,1204.219985,NA
2025,11,2025-11-10T00:00:00Z,214,2,LONSME,0,97,1,NA,NA,1204.219985,NA
2025,11,2025-11-10T00:00:00Z,214,2,LONSME,0,51,1,NA,NA,1204.219985,NA
2025,11,2025-11-10T00:00:00Z,214,2,LONSME,0,58,1,NA,NA,1204.219985,NA
2025,11,2025-11-10T00:00:00Z,214,2,LONSME,0,60,1,NA,NA,1204.219985,NA
2025,11,2025-11-10T00:00:00Z,214,2,LONSME,0,106,1,NA,NA,1204.219985,NA
2025,11,2025-11-10T00:00:00Z,214,2,LONSME,0,56,3,0,"mangled, could not measure; est length for ESA and age class assignment",1204.219985,NA
2025,11,2025-11-10T00:00:00Z,215,2,LONSME,0,63,1,NA,NA,1077.460011,NA
2025,11,2025-11-10T00:00:00Z,216,2,LONSME,0,65,1,NA,NA,1140.840045,NA
2025,11,2025-11-10T00:00:00Z,216,2,LONSME,0,57,1,NA,NA,1140.840045,NA
2025,11,2025-11-10T00:00:00Z,243,2,LONSME,0,55,1,NA,NA,1267.600019,NA
2025,11,2025-11-06T00:00:00Z,318,2,LONSME,0,56,1,NA,NA,950.7000378,NA
2025,11,2025-11-06T00:00:00Z,321,1,LONSME,0,57,1,NA,NA,NA,7702.9875
2025,11,2025-11-06T00:00:00Z,321,2,LONSME,0,57,1,NA,NA,1014.079977,NA
2025,11,2025-11-06T00:00:00Z,321,2,LONSME,0,49,1,NA,NA,1014.079977,NA
2025,11,2025-11-06T00:00:00Z,321,2,LONSME,0,73,1,NA,NA,1014.079977,NA
2025,11,2025-11-06T00:00:00Z,321,2,LONSME,0,54,2,NA,NA,1014.079977,NA
2025,11,2025-11-06T00:00:00Z,321,2,LONSME,0,61,2,NA,NA,1014.079977,NA
2025,11,2025-11-06T00:00:00Z,321,2,LONSME,0,65,2,NA,NA,1014.079977,NA
2025,11,2025-11-06T00:00:00Z,321,2,LONSME,0,70,1,NA,NA,1014.079977,NA
2025,11,2025-11-06T00:00:00Z,321,2,LONSME,0,67,1,NA,NA,1014.079977,NA
2025,11,2025-11-06T00:00:00Z,321,2,LONSME,0,53,1,NA,NA,1014.079977,NA
2025,11,2025-11-06T00:00:00Z,321,2,LONSME,0,83,1,NA,NA,1014.079977,NA
2025,11,2025-11-06T00:00:00Z,321,2,LONSME,0,66,1,NA,NA,1014.079977,NA
2025,11,2025-11-06T00:00:00Z,321,2,LONSME,0,55,1,NA,NA,1014.079977,NA
2025,11,2025-11-06T00:00:00Z,322,1,LONSME,0,51,1,NA,NA,NA,7652.9625
2025,11,2025-11-06T00:00:00Z,322,1,LONSME,0,53,1,NA,NA,NA,7652.9625
2025,11,2025-11-06T00:00:00Z,322,1,LONSME,0,54,1,NA,NA,NA,7652.9625
2025,11,2025-11-06T00:00:00Z,322,1,LONSME,0,89,1,NA,NA,NA,7652.9625
2025,11,2025-11-06T00:00:00Z,322,2,LONSME,0,55,1,NA,NA,1140.840045,NA
2025,11,2025-11-06T00:00:00Z,322,2,LONSME,0,72,1,NA,NA,1140.840045,NA
2025,11,2025-11-06T00:00:00Z,322,2,LONSME,0,67,1,NA,NA,1140.840045,NA
2025,11,2025-11-06T00:00:00Z,322,2,LONSME,0,53,1,NA,NA,1140.840045,NA
2025,11,2025-11-06T00:00:00Z,323,2,LONSME,0,61,1,NA,NA,1204.219985,NA
2025,11,2025-11-06T00:00:00Z,323,2,LONSME,0,58,1,NA,NA,1204.219985,NA
2025,11,2025-11-06T00:00:00Z,323,2,LONSME,0,59,1,NA,NA,1204.219985,NA
2025,11,2025-11-06T00:00:00Z,323,2,LONSME,0,65,1,NA,NA,1204.219985,NA
2025,11,2025-11-06T00:00:00Z,323,2,LONSME,0,57,1,NA,NA,1204.219985,NA
2025,11,2025-11-06T00:00:00Z,325,1,LONSME,0,54,1,NA,NA,NA,7477.875
2025,11,2025-11-06T00:00:00Z,325,1,LONSME,0,57,1,NA,NA,NA,7477.875
2025,11,2025-11-06T00:00:00Z,325,1,LONSME,0,65,1,NA,NA,NA,7477.875
2025,11,2025-11-06T00:00:00Z,325,1,LONSME,0,58,1,NA,NA,NA,7477.875
2025,11,2025-11-06T00:00:00Z,325,2,LONSME,0,73,1,NA,NA,697.1799962,NA
2025,11,2025-11-06T00:00:00Z,325,2,LONSME,0,57,1,NA,NA,697.1799962,NA
2025,11,2025-11-06T00:00:00Z,325,2,LONSME,0,58,1,NA,NA,697.1799962,NA
2025,11,2025-11-06T00:00:00Z,346,1,LONSME,0,63,1,NA,NA,NA,4510.3
2025,11,2025-11-06T00:00:00Z,346,1,LONSME,0,58,1,NA,NA,NA,4510.3
2025,11,2025-11-06T00:00:00Z,346,1,LONSME,0,91,1,NA,NA,NA,4510.3
2025,11,2025-11-06T00:00:00Z,346,2,LONSME,0,57,1,NA,NA,1077.460011,NA
2025,11,2025-11-06T00:00:00Z,346,2,LONSME,0,64,1,NA,NA,1077.460011,NA
2025,11,2025-11-05T00:00:00Z,427,2,LONSME,0,62,1,NA,NA,602.1099924,NA
2025,11,2025-11-05T00:00:00Z,429,1,LONSME,0,68,1,NA,NA,NA,8276.55
2025,11,2025-11-05T00:00:00Z,429,1,LONSME,0,57,1,NA,NA,NA,8276.55
2025,11,2025-11-05T00:00:00Z,429,1,LONSME,0,57,1,NA,Kenji added  ESA. 11/20/2025,NA,8276.55
2025,11,2025-11-05T00:00:00Z,429,1,LONSME,0,105,1,NA,Kenji added  ESA. 11/20/2025,NA,8276.55
2025,11,2025-11-05T00:00:00Z,430,1,LONSME,0,63,1,NA,NA,NA,8990.9875
2025,11,2025-11-05T00:00:00Z,432,2,LONSME,0,67,1,NA,NA,887.3200038,NA
2025,11,2025-11-05T00:00:00Z,535,1,LONSME,0,57,1,NA,NA,NA,7738.0625
2025,11,2025-11-05T00:00:00Z,535,1,LONSME,0,73,1,NA,Kenji added 1 ESA 11/20/2025,NA,7738.0625
2025,11,2025-11-05T00:00:00Z,535,2,LONSME,0,65,1,NA,NA,1077.460011,NA
2025,11,2025-11-04T00:00:00Z,736,1,LONSME,0,58,1,NA,NA,NA,6720.6
